4257,,1. Religious,,3. Some College,10. 60-64,3. Slightly Liberal
4258,1. White,1. Religious,1,1. Less than H.S,13. 75+,4. Moderate
4259,1. White,1. Religious,13,3. Some College,11. 65-69,6. Conservative
4260,2. Black,1. Religious,1,1. Less than H.S,7. 45-49,4. Moderate
4261,1. White,1. Religious,23,4. Bachelor's,12. 70-74,5. Slightly Conservative
4262,1. White,0. Not Religious,19,3. Some College,9. 55-59,5. Slightly Conservative
4263,3. Hispanic,0. Not Religious,11,2. High School,3. 25-29,4. Moderate
4264,1. White,1. Religious,9,2. High School,3. 25-29,4. Moderate
4265,1. White,1. Religious,9,3. Some College,3. 25-29,7. Extremely Conservative
4266,4. Other,1. Religious,20,3. Some College,3. 25-29,5. Slightly Conservative
4267,2. Black,1. Religious,1,3. Some College,12. 70-74,2. Liberal
4268,3. Hispanic,0. Not Religious,13,2. High School,11. 65-69,4. Moderate
4269,2. Black,1. Religious,3,2. High School,7. 45-49,4. Moderate
4270,1. White,1. Religious,24,4. Bachelor's,11. 65-69,7. Extremely Conservative
4271,3. Hispanic,1. Religious,16,3. Some College,8. 50-54,4. Moderate
4272,1. White,1. Religious,14,1. Less than H.S,3. 25-29,7. Extremely Conservative
4273,3. Hispanic,0. Not Religious,19,5. Graduate Degree,6. 40-44,2. Liberal
4274,2. Black,1. Religious,3,3. Some College,9. 55-59,4. Moderate
4275,2. Black,1. Religious,,3. Some College,9. 55-59,4. Moderate
4276,1. White,0. Not Religious,15,4. Bachelor's,4. 30-34,1. Extremely Liberal
4277,1. White,1. Religious,21,4. Bachelor's,12. 70-74,4. Moderate
4278,3. Hispanic,1. Religious,1,2. High School,13. 75+,5. Slightly Conservative
4279,2. Black,1. Religious,26,3. Some College,10. 60-64,7. Extremely Conservative
4280,4. Other,1. Religious,16,3. Some College,11. 65-69,4. Moderate
4281,2. Black,1. Religious,6,3. Some College,11. 65-69,4. Moderate
4282,2. Black,1. Religious,24,4. Bachelor's,12. 70-74,4. Moderate
4283,3. Hispanic,0. Not Religious,16,3. Some College,13. 75+,5. Slightly Conservative
4284,3. Hispanic,1. Religious,15,4. Bachelor's,4. 30-34,2. Liberal
4285,1. White,1. Religious,11,2. High School,11. 65-69,5. Slightly Conservative
4286,1. White,0. Not Religious,1,3. Some College,3. 25-29,4. Moderate
4287,2. Black,1. Religious,6,1. Less than H.S,9. 55-59,5. Slightly Conservative
4288,3. Hispanic,1. Religious,26,3. Some College,11. 65-69,6. Conservative
4289,2. Black,1. Religious,23,5. Graduate Degree,7. 45-49,1. Extremely Liberal
4290,4. Other,1. Religious,7,2. High School,10. 60-64,4. Moderate
4291,2. Black,0. Not Religious,22,4. Bachelor's,7. 45-49,4. Moderate
4292,4. Other,1. Religious,13,3. Some College,6. 40-44,4. Moderate
4293,1. White,1. Religious,3,2. High School,13. 75+,6. Conservative
4294,3. Hispanic,1. Religious,24,4. Bachelor's,5. 35-39,2. Liberal
4295,1. White,1. Religious,28,5. Graduate Degree,11. 65-69,2. Liberal
4296,1. White,1. Religious,8,1. Less than H.S,7. 45-49,3. Slightly Liberal
4297,1. White,1. Religious,23,2. High School,11. 65-69,5. Slightly Conservative
4298,1. White,1. Religious,24,4. Bachelor's,8. 50-54,6. Conservative
4299,1. White,0. Not Religious,26,3. Some College,2. 21-24,4. Moderate
4300,3. Hispanic,1. Religious,18,3. Some College,12. 70-74,6. Conservative
4301,3. Hispanic,1. Religious,28,,11. 65-69,4. Moderate
4302,1. White,1. Religious,6,2. High School,10. 60-64,4. Moderate
4303,2. Black,0. Not Religious,23,3. Some College,5. 35-39,4. Moderate
4304,1. White,1. Religious,27,5. Graduate Degree,8. 50-54,5. Slightly Conservative
4305,1. White,1. Religious,27,5. Graduate Degree,8. 50-54,6. Conservative
4306,1. White,1. Religious,14,2. High School,10. 60-64,4. Moderate
4307,,0. Not Religious,19,5. Graduate Degree,6. 40-44,6. Conservative
4308,2. Black,0. Not Religious,27,5. Graduate Degree,8. 50-54,3. Slightly Liberal
4309,3. Hispanic,1. Religious,5,2. High School,11. 65-69,4. Moderate
4310,4. Other,1. Religious,24,3. Some College,7. 45-49,4. Moderate
4311,1. White,1. Religious,25,3. Some College,11. 65-69,4. Moderate
4312,1. White,1. Religious,21,2. High School,11. 65-69,4. Moderate
4313,2. Black,1. Religious,25,5. Graduate Degree,6. 40-44,4. Moderate
4314,1. White,1. Religious,10,3. Some College,5. 35-39,2. Liberal
4315,1. White,0. Not Religious,13,2. High School,9. 55-59,5. Slightly Conservative
4316,1. White,0. Not Religious,1,2. High School,4. 30-34,4. Moderate
4317,1. White,0. Not Religious,9,3. Some College,9. 55-59,5. Slightly Conservative
4318,1. White,0. Not Religious,12,5. Graduate Degree,13. 75+,7. Extremely Conservative
4319,3. Hispanic,1. Religious,23,4. Bachelor's,8. 50-54,5. Slightly Conservative
4320,3. Hispanic,1. Religious,9,4. Bachelor's,3. 25-29,2. Liberal
4321,1. White,1. Religious,18,3. Some College,11. 65-69,7. Extremely Conservative
4322,1. White,0. Not Religious,19,5. Graduate Degree,12. 70-74,3. Slightly Liberal
4323,1. White,1. Religious,17,5. Graduate Degree,13. 75+,3. Slightly Liberal
4324,1. White,0. Not Religious,19,2. High School,8. 50-54,4. Moderate
4325,2. Black,0. Not Religious,1,4. Bachelor's,8. 50-54,4. Moderate
4326,1. White,1. Religious,8,2. High School,6. 40-44,6. Conservative
4327,3. Hispanic,1. Religious,11,3. Some College,4. 30-34,3. Slightly Liberal
4328,4. Other,1. Religious,8,1. Less than H.S,12. 70-74,6. Conservative
4329,1. White,1. Religious,1,3. Some College,8. 50-54,4. Moderate
4330,1. White,0. Not Religious,27,5. Graduate Degree,10. 60-64,6. Conservative
4331,1. White,1. Religious,19,4. Bachelor's,2. 21-24,5. Slightly Conservative
4332,1. White,1. Religious,24,4. Bachelor's,10. 60-64,4. Moderate
4333,2. Black,1. Religious,12,3. Some College,4. 30-34,3. Slightly Liberal
4334,2. Black,1. Religious,3,3. Some College,10. 60-64,4. Moderate
4335,1. White,1. Religious,3,4. Bachelor's,10. 60-64,6. Conservative
4336,4. Other,1. Religious,13,3. Some College,6. 40-44,6. Conservative
4337,1. White,1. Religious,11,2. High School,11. 65-69,6. Conservative
4338,1. White,1. Religious,1,3. Some College,12. 70-74,4. Moderate
4339,1. White,0. Not Religious,17,5. Graduate Degree,5. 35-39,2. Liberal
4340,1. White,1. Religious,16,4. Bachelor's,3. 25-29,6. Conservative
4341,1. White,1. Religious,3,2. High School,13. 75+,7. Extremely Conservative
4342,4. Other,0. Not Religious,1,3. Some College,3. 25-29,3. Slightly Liberal
4343,1. White,1. Religious,21,3. Some College,9. 55-59,4. Moderate
4344,1. White,0. Not Religious,19,3. Some College,7. 45-49,3. Slightly Liberal
4345,3. Hispanic,0. Not Religious,22,5. Graduate Degree,9. 55-59,2. Liberal
4346,2. Black,1. Religious,21,3. Some College,10. 60-64,3. Slightly Liberal
4347,1. White,0. Not Religious,12,3. Some College,6. 40-44,5. Slightly Conservative
4348,1. White,1. Religious,1,3. Some College,9. 55-59,7. Extremely Conservative
4349,1. White,0. Not Religious,16,3. Some College,8. 50-54,3. Slightly Liberal
4350,1. White,0. Not Religious,15,2. High School,11. 65-69,6. Conservative
4351,2. Black,1. Religious,15,2. High School,10. 60-64,6. Conservative
4352,2. Black,1. Religious,2,4. Bachelor's,10. 60-64,4. Moderate
4353,1. White,0. Not Religious,25,5. Graduate Degree,5. 35-39,2. Liberal
4354,1. White,1. Religious,17,5. Graduate Degree,9. 55-59,6. Conservative
4355,1. White,1. Religious,16,4. Bachelor's,4. 30-34,6. Conservative
4356,2. Black,1. Religious,8,1. Less than H.S,7. 45-49,6. Conservative
4357,2. Black,1. Religious,1,5. Graduate Degree,8. 50-54,4. Moderate
4358,1. White,1. Religious,17,3. Some College,9. 55-59,5. Slightly Conservative
4359,1. White,1. Religious,19,3. Some College,9. 55-59,4. Moderate
4360,3. Hispanic,1. Religious,27,5. Graduate Degree,11. 65-69,4. Moderate
4361,1. White,0. Not Religious,,4. Bachelor's,13. 75+,4. Moderate
4362,4. Other,1. Religious,13,2. High School,9. 55-59,4. Moderate
4363,1. White,1. Religious,2,4. Bachelor's,2. 21-24,6. Conservative
4364,2. Black,1. Religious,8,3. Some College,9. 55-59,2. Liberal
4365,2. Black,1. Religious,1,3. Some College,12. 70-74,6. Conservative
4366,2. Black,1. Religious,25,3. Some College,9. 55-59,2. Liberal
4367,1. White,1. Religious,25,2. High School,8. 50-54,4. Moderate
4368,2. Black,0. Not Religious,1,3. Some College,9. 55-59,5. Slightly Conservative
4369,1. White,0. Not Religious,24,3. Some College,3. 25-29,5. Slightly Conservative
4370,2. Black,1. Religious,12,3. Some College,8. 50-54,6. Conservative
4371,2. Black,1. Religious,21,1. Less than H.S,10. 60-64,4. Moderate
4372,1. White,1. Religious,25,2. High School,10. 60-64,5. Slightly Conservative
4373,1. White,1. Religious,18,5. Graduate Degree,6. 40-44,2. Liberal
4374,1. White,1. Religious,9,3. Some College,8. 50-54,6. Conservative
4375,1. White,1. Religious,,4. Bachelor's,10. 60-64,7. Extremely Conservative
4376,1. White,1. Religious,25,5. Graduate Degree,7. 45-49,3. Slightly Liberal
4377,1. White,1. Religious,26,4. Bachelor's,10. 60-64,6. Conservative
4378,2. Black,1. Religious,14,3. Some College,4. 30-34,2. Liberal
4379,2. Black,1. Religious,13,3. Some College,11. 65-69,6. Conservative
4380,1. White,1. Religious,27,4. Bachelor's,5. 35-39,5. Slightly Conservative
4381,1. White,0. Not Religious,21,3. Some College,7. 45-49,3. Slightly Liberal
4382,2. Black,1. Religious,11,2. High School,7. 45-49,2. Liberal
4383,1. White,0. Not Religious,17,4. Bachelor's,6. 40-44,4. Moderate
4384,1. White,1. Religious,13,3. Some College,9. 55-59,6. Conservative
4385,1. White,1. Religious,15,2. High School,4. 30-34,4. Moderate
4386,2. Black,1. Religious,3,3. Some College,10. 60-64,6. Conservative
4387,2. Black,0. Not Religious,1,3. Some College,2. 21-24,1. Extremely Liberal
4388,1. White,1. Religious,1,2. High School,2. 21-24,4. Moderate
4389,2. Black,1. Religious,6,2. High School,7. 45-49,4. Moderate
4390,1. White,0. Not Religious,27,5. Graduate Degree,11. 65-69,4. Moderate
4391,2. Black,0. Not Religious,7,3. Some College,4. 30-34,4. Moderate
4392,1. White,0. Not Religious,3,3. Some College,2. 21-24,4. Moderate
4393,1. White,1. Religious,1,3. Some College,2. 21-24,7. Extremely Conservative
4394,1. White,0. Not Religious,2,2. High School,5. 35-39,1. Extremely Liberal
4395,1. White,0. Not Religious,19,4. Bachelor's,2. 21-24,2. Liberal
4396,1. White,1. Religious,9,4. Bachelor's,11. 65-69,3. Slightly Liberal
4397,1. White,0. Not Religious,24,2. High School,8. 50-54,3. Slightly Liberal
4398,1. White,1. Religious,8,2. High School,10. 60-64,4. Moderate
4399,1. White,0. Not Religious,23,5. Graduate Degree,6. 40-44,2. Liberal
4400,1. White,1. Religious,25,5. Graduate Degree,11. 65-69,5. Slightly Conservative
4401,2. Black,1. Religious,1,3. Some College,4. 30-34,1. Extremely Liberal
4402,1. White,1. Religious,22,3. Some College,5. 35-39,4. Moderate
4403,1. White,0. Not Religious,28,3. Some College,10. 60-64,4. Moderate
4404,1. White,0. Not Religious,25,3. Some College,9. 55-59,6. Conservative
4405,4. Other,0. Not Religious,1,4. Bachelor's,7. 45-49,5. Slightly Conservative
4406,1. White,1. Religious,27,4. Bachelor's,10. 60-64,6. Conservative
4407,4. Other,1. Religious,3,3. Some College,9. 55-59,2. Liberal
4408,1. White,1. Religious,2,2. High School,6. 40-44,5. Slightly Conservative
4409,4. Other,0. Not Religious,25,5. Graduate Degree,6. 40-44,3. Slightly Liberal
4410,4. Other,0. Not Religious,21,3. Some College,10. 60-64,6. Conservative
4411,1. White,1. Religious,1,2. High School,9. 55-59,6. Conservative
4412,2. Black,0. Not Religious,11,4. Bachelor's,6. 40-44,4. Moderate
4413,1. White,1. Religious,4,1. Less than H.S,13. 75+,6. Conservative
4414,1. White,1. Religious,12,2. High School,13. 75+,5. Slightly Conservative
4415,1. White,1. Religious,22,3. Some College,9. 55-59,3. Slightly Liberal
4416,1. White,0. Not Religious,11,3. Some College,11. 65-69,4. Moderate
4417,1. White,0. Not Religious,20,4. Bachelor's,7. 45-49,1. Extremely Liberal
4418,3. Hispanic,1. Religious,1,4. Bachelor's,10. 60-64,1. Extremely Liberal
4419,3. Hispanic,1. Religious,8,3. Some College,11. 65-69,5. Slightly Conservative
4420,1. White,1. Religious,15,3. Some College,12. 70-74,5. Slightly Conservative
4421,1. White,1. Religious,6,2. High School,13. 75+,4. Moderate
4422,1. White,0. Not Religious,2,3. Some College,10. 60-64,3. Slightly Liberal
4423,3. Hispanic,1. Religious,1,3. Some College,12. 70-74,4. Moderate
4424,4. Other,1. Religious,11,4. Bachelor's,9. 55-59,5. Slightly Conservative
4425,3. Hispanic,0. Not Religious,1,2. High School,4. 30-34,1. Extremely Liberal
4426,2. Black,1. Religious,3,3. Some College,11. 65-69,4. Moderate
4427,1. White,1. Religious,16,4. Bachelor's,11. 65-69,5. Slightly Conservative
4428,4. Other,1. Religious,8,3. Some College,10. 60-64,5. Slightly Conservative
4429,1. White,1. Religious,1,2. High School,13. 75+,4. Moderate
4430,3. Hispanic,0. Not Religious,2,5. Graduate Degree,11. 65-69,3. Slightly Liberal
4431,1. White,0. Not Religious,23,4. Bachelor's,11. 65-69,1. Extremely Liberal
4432,3. Hispanic,1. Religious,4,2. High School,8. 50-54,4. Moderate
4433,1. White,0. Not Religious,26,5. Graduate Degree,12. 70-74,4. Moderate
4434,4. Other,1. Religious,9,5. Graduate Degree,11. 65-69,4. Moderate
4435,1. White,0. Not Religious,8,5. Graduate Degree,11. 65-69,2. Liberal
4436,1. White,1. Religious,25,5. Graduate Degree,11. 65-69,4. Moderate
4437,1. White,1. Religious,24,2. High School,6. 40-44,4. Moderate
4438,4. Other,1. Religious,1,5. Graduate Degree,11. 65-69,7. Extremely Conservative
4439,1. White,1. Religious,28,5. Graduate Degree,6. 40-44,4. Moderate
4440,1. White,1. Religious,20,3. Some College,8. 50-54,6. Conservative
4441,1. White,0. Not Religious,14,3. Some College,11. 65-69,3. Slightly Liberal
4442,1. White,0. Not Religious,15,4. Bachelor's,12. 70-74,2. Liberal
4443,,1. Religious,,4. Bachelor's,4. 30-34,5. Slightly Conservative
4444,1. White,1. Religious,26,4. Bachelor's,8. 50-54,6. Conservative
4445,3. Hispanic,1. Religious,21,5. Graduate Degree,5. 35-39,4. Moderate
4446,1. White,0. Not Religious,27,5. Graduate Degree,10. 60-64,3. Slightly Liberal
4447,3. Hispanic,1. Religious,21,3. Some College,8. 50-54,4. Moderate
4448,3. Hispanic,1. Religious,12,3. Some College,10. 60-64,3. Slightly Liberal
4449,3. Hispanic,1. Religious,9,4. Bachelor's,11. 65-69,5. Slightly Conservative
4450,3. Hispanic,0. Not Religious,7,4. Bachelor's,9. 55-59,2. Liberal
4451,3. Hispanic,1. Religious,16,1. Less than H.S,7. 45-49,6. Conservative
4452,3. Hispanic,0. Not Religious,6,1. Less than H.S,12. 70-74,4. Moderate
4453,3. Hispanic,0. Not Religious,9,5. Graduate Degree,9. 55-59,1. Extremely Liberal
4454,4. Other,1. Religious,22,4. Bachelor's,8. 50-54,5. Slightly Conservative
4455,1. White,1. Religious,14,4. Bachelor's,7. 45-49,5. Slightly Conservative
4456,1. White,0. Not Religious,5,3. Some College,3. 25-29,4. Moderate
4457,4. Other,1. Religious,17,4. Bachelor's,6. 40-44,6. Conservative
4458,4. Other,0. Not Religious,25,3. Some College,8. 50-54,4. Moderate
4459,2. Black,1. Religious,1,2. High School,8. 50-54,3. Slightly Liberal
4460,2. Black,1. Religious,3,3. Some College,10. 60-64,2. Liberal
4461,4. Other,1. Religious,,1. Less than H.S,7. 45-49,3. Slightly Liberal
4462,1. White,1. Religious,11,3. Some College,12. 70-74,6. Conservative
4463,1. White,1. Religious,14,2. High School,12. 70-74,5. Slightly Conservative
4464,1. White,1. Religious,1,3. Some College,1. 17-20,4. Moderate
4465,1. White,1. Religious,5,2. High School,12. 70-74,4. Moderate
4466,1. White,0. Not Religious,7,3. Some College,13. 75+,4. Moderate
4467,3. Hispanic,1. Religious,16,3. Some College,10. 60-64,5. Slightly Conservative
4468,3. Hispanic,1. Religious,1,3. Some College,8. 50-54,3. Slightly Liberal
4469,1. White,1. Religious,13,2. High School,11. 65-69,5. Slightly Conservative
4470,1. White,0. Not Religious,19,4. Bachelor's,5. 35-39,2. Liberal
4471,3. Hispanic,1. Religious,28,3. Some College,5. 35-39,5. Slightly Conservative
4472,1. White,1. Religious,9,2. High School,13. 75+,6. Conservative
4473,1. White,0. Not Religious,21,3. Some College,10. 60-64,3. Slightly Liberal
4474,1. White,1. Religious,26,5. Graduate Degree,6. 40-44,3. Slightly Liberal
4475,1. White,0. Not Religious,8,2. High School,12. 70-74,
4476,2. Black,1. Religious,18,3. Some College,11. 65-69,4. Moderate
4477,2. Black,0. Not Religious,1,2. High School,8. 50-54,4. Moderate
4478,1. White,0. Not Religious,12,4. Bachelor's,12. 70-74,5. Slightly Conservative
4479,3. Hispanic,1. Religious,1,3. Some College,10. 60-64,5. Slightly Conservative
4480,2. Black,1. Religious,14,3. Some College,10. 60-64,3. Slightly Liberal
4481,1. White,1. Religious,,4. Bachelor's,11. 65-69,5. Slightly Conservative
4482,1. White,1. Religious,22,2. High School,10. 60-64,3. Slightly Liberal
4483,2. Black,1. Religious,27,3. Some College,7. 45-49,2. Liberal
4484,1. White,0. Not Religious,4,3. Some College,7. 45-49,4. Moderate
4485,1. White,0. Not Religious,15,5. Graduate Degree,9. 55-59,4. Moderate
4486,3. Hispanic,1. Religious,18,3. Some College,8. 50-54,6. Conservative
4487,1. White,1. Religious,1,1. Less than H.S,12. 70-74,4. Moderate
4488,3. Hispanic,1. Religious,15,2. High School,11. 65-69,2. Liberal
4489,3. Hispanic,1. Religious,15,4. Bachelor's,13. 75+,6. Conservative
4490,3. Hispanic,1. Religious,26,3. Some College,9. 55-59,5. Slightly Conservative
4491,4. Other,0. Not Religious,1,3. Some College,1. 17-20,4. Moderate
4492,1. White,1. Religious,21,4. Bachelor's,5. 35-39,2. Liberal
4493,1. White,1. Religious,18,3. Some College,10. 60-64,6. Conservative
4494,1. White,0. Not Religious,22,3. Some College,9. 55-59,2. Liberal
4495,1. White,1. Religious,14,2. High School,4. 30-34,4. Moderate
4496,3. Hispanic,0. Not Religious,16,2. High School,7. 45-49,2. Liberal
4497,1. White,1. Religious,27,5. Graduate Degree,2. 21-24,6. Conservative
4498,1. White,0. Not Religious,22,4. Bachelor's,12. 70-74,4. Moderate
4499,1. White,1. Religious,22,4. Bachelor's,4. 30-34,6. Conservative
4500,3. Hispanic,1. Religious,19,2. High School,10. 60-64,6. Conservative
4501,4. Other,0. Not Religious,6,3. Some College,9. 55-59,4. Moderate
4502,3. Hispanic,1. Religious,1,2. High School,13. 75+,4. Moderate
4503,1. White,1. Religious,19,3. Some College,4. 30-34,4. Moderate
4504,2. Black,1. Religious,25,5. Graduate Degree,10. 60-64,4. Moderate
4505,3. Hispanic,1. Religious,12,3. Some College,6. 40-44,6. Conservative
4506,1. White,0. Not Religious,24,5. Graduate Degree,6. 40-44,2. Liberal
4507,1. White,1. Religious,13,4. Bachelor's,11. 65-69,7. Extremely Conservative
4508,1. White,0. Not Religious,17,2. High School,10. 60-64,4. Moderate
4509,1. White,0. Not Religious,16,2. High School,8. 50-54,5. Slightly Conservative
4510,1. White,1. Religious,12,5. Graduate Degree,7. 45-49,4. Moderate
4511,3. Hispanic,1. Religious,13,2. High School,3. 25-29,4. Moderate
4512,2. Black,1. Religious,8,3. Some College,6. 40-44,5. Slightly Conservative
4513,1. White,0. Not Religious,23,4. Bachelor's,9. 55-59,3. Slightly Liberal
4514,1. White,0. Not Religious,12,1. Less than H.S,10. 60-64,6. Conservative
4515,3. Hispanic,0. Not Religious,3,4. Bachelor's,6. 40-44,4. Moderate
4516,3. Hispanic,1. Religious,26,5. Graduate Degree,10. 60-64,5. Slightly Conservative
4517,1. White,1. Religious,1,2. High School,11. 65-69,6. Conservative
4518,3. Hispanic,1. Religious,2,3. Some College,9. 55-59,2. Liberal
4519,3. Hispanic,1. Religious,18,1. Less than H.S,7. 45-49,4. Moderate
4520,1. White,1. Religious,23,3. Some College,9. 55-59,3. Slightly Liberal
4521,3. Hispanic,1. Religious,12,2. High School,10. 60-64,4. Moderate
4522,1. White,1. Religious,21,2. High School,13. 75+,4. Moderate
4523,3. Hispanic,0. Not Religious,25,5. Graduate Degree,6. 40-44,1. Extremely Liberal
4524,1. White,1. Religious,13,2. High School,4. 30-34,6. Conservative
4525,1. White,1. Religious,13,4. Bachelor's,3. 25-29,5. Slightly Conservative
4526,2. Black,0. Not Religious,9,3. Some College,9. 55-59,4. Moderate
4527,1. White,0. Not Religious,23,5. Graduate Degree,13. 75+,3. Slightly Liberal
4528,1. White,1. Religious,20,3. Some College,4. 30-34,2. Liberal
4529,1. White,0. Not Religious,27,2. High School,7. 45-49,2. Liberal
4530,3. Hispanic,1. Religious,1,2. High School,6. 40-44,5. Slightly Conservative
4531,1. White,1. Religious,14,5. Graduate Degree,11. 65-69,4. Moderate
4532,1. White,0. Not Religious,26,3. Some College,12. 70-74,5. Slightly Conservative
4533,1. White,1. Religious,15,3. Some College,6. 40-44,4. Moderate
4534,1. White,1. Religious,11,2. High School,9. 55-59,3. Slightly Liberal
4535,1. White,0. Not Religious,23,5. Graduate Degree,7. 45-49,6. Conservative
4536,1. White,0. Not Religious,9,3. Some College,10. 60-64,4. Moderate
4537,1. White,1. Religious,18,2. High School,13. 75+,6. Conservative
4538,1. White,1. Religious,17,3. Some College,11. 65-69,7. Extremely Conservative
4539,3. Hispanic,1. Religious,23,4. Bachelor's,4. 30-34,4. Moderate
4540,1. White,0. Not Religious,23,3. Some College,8. 50-54,3. Slightly Liberal
4541,1. White,0. Not Religious,17,3. Some College,1. 17-20,2. Liberal
4542,1. White,1. Religious,16,3. Some College,11. 65-69,4. Moderate
4543,3. Hispanic,1. Religious,13,3. Some College,5. 35-39,6. Conservative
4544,1. White,1. Religious,26,3. Some College,10. 60-64,7. Extremely Conservative
4545,1. White,1. Religious,11,2. High School,11. 65-69,4. Moderate
4546,1. White,0. Not Religious,28,3. Some College,1. 17-20,2. Liberal
4547,1. White,1. Religious,14,3. Some College,4. 30-34,4. Moderate
4548,1. White,0. Not Religious,12,2. High School,12. 70-74,6. Conservative
4549,1. White,0. Not Religious,26,4. Bachelor's,7. 45-49,3. Slightly Liberal
4550,1. White,1. Religious,11,4. Bachelor's,12. 70-74,4. Moderate
4551,1. White,1. Religious,23,3. Some College,7. 45-49,6. Conservative
4552,3. Hispanic,0. Not Religious,14,1. Less than H.S,11. 65-69,3. Slightly Liberal
4553,2. Black,1. Religious,18,4. Bachelor's,4. 30-34,4. Moderate
4554,1. White,0. Not Religious,13,,4. 30-34,2. Liberal
4555,1. White,1. Religious,20,1. Less than H.S,11. 65-69,6. Conservative
4556,1. White,0. Not Religious,6,3. Some College,10. 60-64,4. Moderate
4557,1. White,0. Not Religious,20,,10. 60-64,4. Moderate
4558,1. White,1. Religious,26,4. Bachelor's,10. 60-64,5. Slightly Conservative
4559,1. White,1. Religious,23,5. Graduate Degree,9. 55-59,2. Liberal
4560,2. Black,1. Religious,28,1. Less than H.S,11. 65-69,4. Moderate
4561,3. Hispanic,1. Religious,1,1. Less than H.S,7. 45-49,3. Slightly Liberal
4562,1. White,0. Not Religious,25,4. Bachelor's,2. 21-24,4. Moderate
4563,1. White,0. Not Religious,22,3. Some College,8. 50-54,2. Liberal
4564,3. Hispanic,1. Religious,15,3. Some College,9. 55-59,4. Moderate
4565,1. White,0. Not Religious,17,5. Graduate Degree,6. 40-44,2. Liberal
4566,1. White,1. Religious,8,3. Some College,9. 55-59,6. Conservative
4567,3. Hispanic,1. Religious,6,2. High School,10. 60-64,2. Liberal
4568,2. Black,1. Religious,17,4. Bachelor's,11. 65-69,4. Moderate
4569,1. White,1. Religious,6,3. Some College,11. 65-69,5. Slightly Conservative
4570,2. Black,1. Religious,21,,6. 40-44,2. Liberal
4571,1. White,0. Not Religious,25,5. Graduate Degree,13. 75+,3. Slightly Liberal
4572,1. White,1. Religious,,4. Bachelor's,10. 60-64,6. Conservative
4573,1. White,0. Not Religious,10,2. High School,7. 45-49,2. Liberal
4574,1. White,0. Not Religious,7,2. High School,11. 65-69,4. Moderate
4575,3. Hispanic,0. Not Religious,12,2. High School,6. 40-44,4. Moderate
4576,2. Black,1. Religious,1,2. High School,11. 65-69,6. Conservative
4577,1. White,1. Religious,12,2. High School,9. 55-59,6. Conservative
4578,2. Black,1. Religious,23,4. Bachelor's,11. 65-69,6. Conservative
4579,1. White,0. Not Religious,23,4. Bachelor's,4. 30-34,2. Liberal
4580,1. White,1. Religious,4,2. High School,11. 65-69,4. Moderate
4581,2. Black,1. Religious,17,4. Bachelor's,9. 55-59,4. Moderate
4582,1. White,0. Not Religious,5,1. Less than H.S,10. 60-64,4. Moderate
4583,1. White,1. Religious,15,4. Bachelor's,10. 60-64,6. Conservative
4584,1. White,1. Religious,20,3. Some College,7. 45-49,4. Moderate
4585,1. White,1. Religious,25,4. Bachelor's,9. 55-59,5. Slightly Conservative
4586,1. White,1. Religious,22,3. Some College,13. 75+,4. Moderate
4587,1. White,1. Religious,12,1. Less than H.S,11. 65-69,4. Moderate
4588,1. White,0. Not Religious,25,3. Some College,10. 60-64,6. Conservative
4589,4. Other,1. Religious,23,5. Graduate Degree,9. 55-59,6. Conservative
4590,1. White,1. Religious,9,1. Less than H.S,9. 55-59,5. Slightly Conservative
4591,1. White,0. Not Religious,1,4. Bachelor's,10. 60-64,2. Liberal
4592,1. White,1. Religious,20,1. Less than H.S,6. 40-44,5. Slightly Conservative
4593,1. White,0. Not Religious,13,5. Graduate Degree,8. 50-54,4. Moderate
4594,1. White,1. Religious,13,5. Graduate Degree,13. 75+,4. Moderate
4595,3. Hispanic,1. Religious,,4. Bachelor's,10. 60-64,4. Moderate
4596,1. White,1. Religious,26,4. Bachelor's,7. 45-49,6. Conservative
4597,1. White,1. Religious,1,3. Some College,11. 65-69,6. Conservative
4598,3. Hispanic,0. Not Religious,26,3. Some College,4. 30-34,5. Slightly Conservative
4599,2. Black,1. Religious,17,3. Some College,12. 70-74,2. Liberal
4600,2. Black,1. Religious,1,1. Less than H.S,8. 50-54,1. Extremely Liberal
4601,1. White,1. Religious,3,1. Less than H.S,3. 25-29,4. Moderate
4602,1. White,1. Religious,23,4. Bachelor's,11. 65-69,6. Conservative
4603,1. White,1. Religious,12,3. Some College,5. 35-39,4. Moderate
4604,1. White,1. Religious,15,3. Some College,12. 70-74,6. Conservative
4605,1. White,1. Religious,20,2. High School,8. 50-54,4. Moderate
4606,2. Black,1. Religious,8,3. Some College,9. 55-59,4. Moderate
4607,2. Black,1. Religious,11,3. Some College,12. 70-74,4. Moderate
4608,2. Black,1. Religious,4,2. High School,10. 60-64,6. Conservative
4609,1. White,1. Religious,22,4. Bachelor's,7. 45-49,5. Slightly Conservative
4610,1. White,0. Not Religious,12,3. Some College,13. 75+,3. Slightly Liberal
4611,3. Hispanic,1. Religious,12,2. High School,12. 70-74,2. Liberal
4612,1. White,0. Not Religious,25,5. Graduate Degree,6. 40-44,3. Slightly Liberal
4613,1. White,1. Religious,19,3. Some College,2. 21-24,5. Slightly Conservative
4614,1. White,1. Religious,18,2. High School,10. 60-64,4. Moderate
4615,3. Hispanic,1. Religious,11,2. High School,8. 50-54,5. Slightly Conservative
4616,1. White,1. Religious,1,3. Some College,13. 75+,6. Conservative
